id_isqueiro_usuario,id_local,data_uso,contexto_uso,duracao_uso,condicao_uso,ambiente,id_utilizacao
144,13,2025-09-12 18:29:22.052286,Social,6,Sol,Sozinho,2104
143,15,2025-09-12 18:25:11.179202,Incenso,10,Frio,Sozinho,2105
114,19,2025-09-12 18:27:07.424394,Tabaco,15,Vento,Sozinho,2106
81,12,2025-09-12 18:25:38.807318,Social,20,Vento,Sozinho,2107
310,8,2025-09-12 18:26:25.313501,Piquenique,10,Chuva,Sozinho,2108
81,16,2025-09-12 18:24:57.154907,Tabaco,5,Chuva,Em família,2109
61,13,2025-09-12 18:24:17.301641,Tabaco,4,Vento,No trabalho,2110
289,14,2025-09-12 18:26:43.386508,Tabaco,16,Sol,Sozinho,2111
331,11,2025-09-12 18:26:47.399748,Churrasco,17,Chuva,Sozinho,2112
156,12,2025-09-12 18:28:03.524754,Cigarro,18,Vento,Com amigos,2113
321,19,2025-09-12 18:28:32.196567,Incenso,17,Normal,Sozinho,2114
280,14,2025-09-12 18:27:50.172837,Incenso,3,Sol,Com amigos,2115
187,14,2025-09-12 18:26:08.640074,Churrasco,3,Chuva,Sozinho,2116
6,4,2025-09-12 18:25:08.827642,Social,8,Frio,Sozinho,2117
96,3,2025-09-12 18:26:27.015602,Cigarro,12,Chuva,Com amigos,2118
144,9,2025-09-12 18:29:25.541193,Social,4,Frio,Sozinho,2119
461,6,2025-09-12 18:25:34.011471,Incenso,9,Chuva,Sozinho,2120
4,6,2025-09-12 18:27:16.745175,Tabaco,5,Normal,Sozinho,2121
192,11,2025-09-12 18:26:10.766915,Incenso,4,Normal,Com amigos,2122
374,8,2025-09-12 18:24:19.593155,Cigarro,12,Vento,Com amigos,2123
350,2,2025-09-12 18:29:26.929413,Tabaco,15,Frio,Sozinho,2124
284,18,2025-09-12 18:25:41.959515,Tabaco,9,Frio,Sozinho,2125
398,8,2025-09-12 18:26:25.466282,Tabaco,8,Vento,Em família,2126
202,6,2025-09-12 18:23:33.758503,Social,7,Normal,Em família,2127
14,12,2025-09-12 18:28:22.998618,Social,20,Chuva,Sozinho,2128
426,9,2025-09-12 18:28:30.751065,Piquenique,5,Chuva,Em família,2129
30,15,2025-09-12 18:25:43.872555,Piquenique,15,Vento,No trabalho,2130
314,20,2025-09-12 18:23:35.311137,Social,4,Normal,Sozinho,2131
496,16,2025-09-12 18:25:26.926122,Incenso,5,Sol,Sozinho,2132
302,12,2025-09-12 18:24:30.185820,Tabaco,5,Normal,Sozinho,2133
305,9,2025-09-12 18:28:27.860782,Social,9,Sol,Sozinho,2134
408,4,2025-09-12 18:28:07.577766,Social,8,Sol,Sozinho,2135
360,8,2025-09-12 18:26:26.761185,Tabaco,14,Chuva,Com amigos,2136
66,14,2025-09-12 18:29:21.700969,Churrasco,11,Sol,Sozinho,2137
342,17,2025-09-12 18:27:23.546351,Social,15,Vento,Sozinho,2138
460,5,2025-09-12 18:26:17.408302,Piquenique,16,Normal,Sozinho,2139
393,8,2025-09-12 18:27:13.050175,Tabaco,8,Frio,No trabalho,2140
162,5,2025-09-12 18:24:33.429161,Tabaco,9,Chuva,Com amigos,2141
33,12,2025-09-12 18:28:59.105458,Social,13,Vento,Sozinho,2142
49,9,2025-09-12 18:24:28.453201,Tabaco,7,Normal,Sozinho,2143
54,10,2025-09-12 18:26:35.367833,Tabaco,4,Frio,Em família,2144
249,19,2025-09-12 18:27:54.712427,Incenso,7,Vento,Sozinho,2145
499,5,2025-09-12 18:24:40.894227,Incenso,11,Chuva,Sozinho,2146
48,17,2025-09-12 18:24:55.495165,Social,11,Vento,Com amigos,2147
277,4,2025-09-12 18:25:54.756429,Social,3,Vento,Com amigos,2148
248,16,2025-09-12 18:27:20.780251,Tabaco,18,Sol,Em família,2149
102,7,2025-09-12 18:24:03.340581,Churrasco,8,Frio,Sozinho,2150
286,14,2025-09-12 18:26:16.890674,Incenso,14,Frio,No trabalho,2151
85,11,2025-09-12 18:26:48.617622,Incenso,20,Vento,No trabalho,2152
141,2,2025-09-12 18:29:06.361388,Churrasco,13,Frio,Com amigos,2153
184,17,2025-09-12 18:28:58.155887,Social,20,Chuva,No trabalho,2154
165,14,2025-09-12 18:27:25.244961,Piquenique,18,Chuva,Sozinho,2155
89,1,2025-09-12 18:23:40.739766,Piquenique,11,Sol,Sozinho,2156
338,19,2025-09-12 18:26:51.330489,Piquenique,14,Vento,No trabalho,2157
442,11,2025-09-12 18:25:03.400188,Piquenique,5,Frio,Sozinho,2158
285,6,2025-09-12 18:27:35.643319,Tabaco,14,Normal,Com amigos,2159
274,6,2025-09-12 18:25:47.659895,Incenso,15,Chuva,Com amigos,2160
154,15,2025-09-12 18:26:30.453557,Tabaco,16,Chuva,Sozinho,2161
129,6,2025-09-12 18:26:00.430249,Social,5,Chuva,Com amigos,2162
126,9,2025-09-12 18:26:08.183053,Tabaco,8,Frio,Sozinho,2163
7,20,2025-09-12 18:24:30.748147,Piquenique,16,Sol,Sozinho,2164
356,15,2025-09-12 18:25:02.258132,Tabaco,16,Sol,Sozinho,2165
471,11,2025-09-12 18:25:20.818440,Churrasco,4,Frio,Sozinho,2166
100,6,2025-09-12 18:29:03.887718,Tabaco,12,Normal,Sozinho,2167
119,20,2025-09-12 18:26:57.283600,Tabaco,5,Frio,Sozinho,2168
190,7,2025-09-12 18:26:02.146190,Social,8,Chuva,Sozinho,2169
429,15,2025-09-12 18:24:10.170708,Tabaco,10,Sol,Em família,2170
356,2,2025-09-12 18:25:55.536856,Incenso,3,Frio,Sozinho,2171
249,2,2025-09-12 18:25:22.485884,Incenso,11,Sol,Sozinho,2172
351,14,2025-09-12 18:26:04.184412,Churrasco,4,Sol,No trabalho,2173
446,5,2025-09-12 18:27:25.252601,Incenso,9,Frio,Com amigos,2174
182,1,2025-09-12 18:24:11.320971,Tabaco,13,Chuva,Sozinho,2175
103,9,2025-09-12 18:24:08.411994,Incenso,17,Sol,Com amigos,2176
439,8,2025-09-12 18:24:48.273017,Social,9,Chuva,Com amigos,2177
59,1,2025-09-12 18:25:39.198409,Social,11,Vento,Com amigos,2178
495,14,2025-09-12 18:25:33.915369,Tabaco,9,Normal,Sozinho,2179
142,10,2025-09-12 18:28:49.848141,Tabaco,9,Sol,Sozinho,2180
241,13,2025-09-12 18:26:03.530041,Social,18,Sol,Em família,2181
386,2,2025-09-12 18:29:18.475404,Incenso,9,Vento,Com amigos,2182
93,20,2025-09-12 18:25:48.832644,Cigarro,11,Sol,Em família,2183
243,11,2025-09-12 18:28:02.622338,Churrasco,6,Frio,Sozinho,2184
11,3,2025-09-12 18:26:21.193889,Churrasco,18,Frio,Com amigos,2185
97,6,2025-09-12 18:24:21.201048,Tabaco,8,Normal,Em família,2186
147,18,2025-09-12 18:27:25.710521,Tabaco,12,Vento,Com amigos,2187
40,16,2025-09-12 18:23:29.855241,Tabaco,11,Vento,Sozinho,2188
172,7,2025-09-12 18:28:53.708547,Social,15,Frio,Sozinho,2189
292,1,2025-09-12 18:24:42.352394,Tabaco,12,Frio,Sozinho,2190
116,13,2025-09-12 18:25:52.358067,Churrasco,7,Sol,Sozinho,2191
22,9,2025-09-12 18:25:05.478737,Social,8,Chuva,Sozinho,2192
376,9,2025-09-12 18:26:35.940438,Tabaco,3,Normal,Sozinho,2193
117,17,2025-09-12 18:23:36.587585,Churrasco,13,Sol,Com amigos,2194
138,6,2025-09-12 18:28:38.713361,Tabaco,11,Chuva,Sozinho,2195
303,20,2025-09-12 18:29:27.813967,Tabaco,4,Frio,Com amigos,2196
245,18,2025-09-12 18:23:28.166327,Tabaco,16,Normal,Sozinho,2197
434,14,2025-09-12 18:27:43.214035,Piquenique,12,Chuva,Sozinho,2198
490,17,2025-09-12 18:24:23.372601,Tabaco,9,Sol,Sozinho,2199
373,13,2025-09-12 18:28:32.642839,Tabaco,17,Vento,Em família,2200
132,14,2025-09-12 18:27:31.503704,Churrasco,7,Sol,Com amigos,2201
207,18,2025-09-12 18:26:34.168352,Cigarro,5,Vento,Com amigos,2202
452,3,2025-09-12 18:27:17.204593,Social,19,Frio,Sozinho,2203
481,2,2025-09-12 18:26:28.492369,Tabaco,18,Chuva,Sozinho,2204
57,1,2025-09-12 18:23:55.967490,Piquenique,12,Vento,Sozinho,2205
233,18,2025-09-12 18:28:53.528369,Incenso,12,Chuva,Sozinho,2206
386,14,2025-09-12 18:27:55.174763,Tabaco,4,Chuva,Com amigos,2207
228,9,2025-09-12 18:23:44.218591,Cigarro,19,Chuva,Sozinho,2208
203,16,2025-09-12 18:27:27.361622,Social,9,Normal,Em família,2209
242,4,2025-09-12 18:26:24.804587,Social,7,Chuva,Com amigos,2210
216,14,2025-09-12 18:26:38.140084,Churrasco,18,Frio,Com amigos,2211
398,3,2025-09-12 18:24:58.011170,Social,19,Sol,Sozinho,2212
260,14,2025-09-12 18:28:53.567600,Incenso,19,Vento,Com amigos,2213
414,2,2025-09-12 18:25:31.499862,Incenso,9,Frio,Sozinho,2214
156,6,2025-09-12 18:28:38.805979,Social,19,Sol,No trabalho,2215
13,11,2025-09-12 18:28:12.354476,Piquenique,13,Normal,Em família,2216
327,10,2025-09-12 18:24:57.486577,Social,7,Normal,Com amigos,2217
31,9,2025-09-12 18:23:40.251774,Social,20,Sol,Com amigos,2218
392,3,2025-09-12 18:29:18.503626,Social,15,Sol,Sozinho,2219
201,7,2025-09-12 18:26:29.177349,Tabaco,4,Normal,Sozinho,2220
84,19,2025-09-12 18:28:49.452214,Cigarro,3,Sol,Sozinho,2221
415,19,2025-09-12 18:28:54.702998,Social,19,Frio,Sozinho,2222
291,18,2025-09-12 18:29:11.533879,Cigarro,18,Normal,Sozinho,2223
215,11,2025-09-12 18:23:58.411115,Cigarro,9,Chuva,Sozinho,2224
235,1,2025-09-12 18:28:55.734037,Social,12,Frio,Sozinho,2225
208,19,2025-09-12 18:29:22.908126,Tabaco,3,Chuva,Com amigos,2226
303,18,2025-09-12 18:26:21.850515,Social,10,Normal,Com amigos,2227
122,11,2025-09-12 18:29:02.069406,Incenso,3,Normal,Sozinho,2228
397,19,2025-09-12 18:26:29.983761,Social,16,Sol,Sozinho,2229
195,20,2025-09-12 18:25:30.180724,Tabaco,13,Frio,Sozinho,2230
2,12,2025-09-12 18:26:05.026628,Tabaco,19,Chuva,No trabalho,2231
140,8,2025-09-12 18:25:33.143728,Social,19,Vento,Com amigos,2232
126,2,2025-09-12 18:24:48.417215,Social,5,Sol,Com amigos,2233
58,14,2025-09-12 18:28:04.593534,Incenso,3,Sol,Com amigos,2234
489,9,2025-09-12 18:28:57.891013,Social,6,Vento,Em família,2235
271,19,2025-09-12 18:29:19.354570,Churrasco,4,Normal,Sozinho,2236
436,9,2025-09-12 18:24:02.592837,Churrasco,7,Frio,Sozinho,2237
1,7,2025-09-12 18:28:32.195988,Cigarro,4,Normal,Sozinho,2238
480,20,2025-09-12 18:26:05.622458,Cigarro,16,Vento,Sozinho,2239
451,2,2025-09-12 18:26:20.729137,Tabaco,19,Frio,Sozinho,2240
328,3,2025-09-12 18:24:19.096116,Incenso,15,Chuva,Sozinho,2241
308,14,2025-09-12 18:27:44.489078,Social,12,Vento,Em família,2242
168,1,2025-09-12 18:26:50.078361,Social,3,Sol,Sozinho,2243
260,19,2025-09-12 18:23:32.825593,Cigarro,8,Sol,Com amigos,2244
46,3,2025-09-12 18:25:22.473602,Incenso,3,Sol,No trabalho,2245
351,4,2025-09-12 18:24:26.247163,Piquenique,15,Normal,Sozinho,2246
242,13,2025-09-12 18:27:50.997032,Incenso,3,Frio,Sozinho,2247
69,1,2025-09-12 18:26:07.145134,Tabaco,6,Sol,Sozinho,2248
388,6,2025-09-12 18:27:32.617325,Cigarro,16,Chuva,Com amigos,2249
452,9,2025-09-12 18:25:36.839886,Tabaco,9,Vento,Em família,2250
196,6,2025-09-12 18:28:45.102269,Social,13,Frio,Com amigos,2251
449,16,2025-09-12 18:28:48.308711,Churrasco,5,Chuva,Sozinho,2252
383,10,2025-09-12 18:26:59.136418,Churrasco,7,Vento,Sozinho,2253
449,12,2025-09-12 18:26:42.561104,Tabaco,3,Frio,Sozinho,2254
475,5,2025-09-12 18:24:52.940892,Cigarro,17,Vento,Sozinho,2255
94,18,2025-09-12 18:29:20.712818,Cigarro,17,Sol,Em família,2256
475,2,2025-09-12 18:28:59.381519,Tabaco,15,Sol,Sozinho,2257
471,10,2025-09-12 18:25:38.366495,Tabaco,13,Chuva,Em família,2258
457,10,2025-09-12 18:23:41.210464,Tabaco,14,Chuva,Com amigos,2259
218,9,2025-09-12 18:25:58.076948,Social,5,Frio,Em família,2260
405,12,2025-09-12 18:25:36.159512,Piquenique,11,Normal,No trabalho,2261
448,13,2025-09-12 18:27:29.517771,Churrasco,11,Frio,Sozinho,2262
61,12,2025-09-12 18:25:53.836185,Churrasco,17,Sol,Sozinho,2263
190,9,2025-09-12 18:27:26.562214,Cigarro,15,Sol,Sozinho,2264
102,5,2025-09-12 18:25:53.456246,Tabaco,4,Sol,Sozinho,2265
238,20,2025-09-12 18:28:41.890768,Piquenique,19,Sol,Sozinho,2266
38,5,2025-09-12 18:25:49.430936,Incenso,12,Frio,Em família,2267
496,6,2025-09-12 18:29:00.056108,Tabaco,4,Vento,Sozinho,2268
269,13,2025-09-12 18:28:56.442956,Tabaco,16,Frio,Com amigos,2269
6,13,2025-09-12 18:29:23.615932,Incenso,5,Sol,No trabalho,2270
292,19,2025-09-12 18:25:41.631913,Incenso,9,Vento,Sozinho,2271
303,20,2025-09-12 18:27:40.051905,Social,7,Frio,No trabalho,2272
309,18,2025-09-12 18:28:55.385410,Tabaco,13,Frio,Com amigos,2273
443,13,2025-09-12 18:27:58.102592,Social,17,Sol,Sozinho,2274
96,12,2025-09-12 18:25:03.231187,Cigarro,16,Normal,Sozinho,2275
127,9,2025-09-12 18:24:09.082796,Social,4,Frio,No trabalho,2276
414,9,2025-09-12 18:25:13.401518,Churrasco,10,Normal,Sozinho,2277
309,17,2025-09-12 18:25:53.085253,Piquenique,5,Chuva,No trabalho,2278
207,1,2025-09-12 18:25:31.909232,Tabaco,5,Vento,Sozinho,2279
335,15,2025-09-12 18:24:31.497799,Cigarro,7,Frio,Com amigos,2280
484,3,2025-09-12 18:25:28.069129,Cigarro,12,Chuva,Em família,2281
446,10,2025-09-12 18:27:23.565168,Piquenique,5,Chuva,Sozinho,2282
9,7,2025-09-12 18:23:49.424219,Social,18,Vento,Sozinho,2283
326,18,2025-09-12 18:25:17.379869,Incenso,4,Frio,Com amigos,2284
223,11,2025-09-12 18:25:27.827997,Churrasco,15,Vento,Sozinho,2285
403,5,2025-09-12 18:28:56.475869,Tabaco,3,Vento,Com amigos,2286
364,5,2025-09-12 18:25:28.640918,Tabaco,8,Chuva,Sozinho,2287
119,1,2025-09-12 18:24:41.782251,Social,18,Sol,Sozinho,2288
483,4,2025-09-12 18:23:37.432471,Social,11,Frio,No trabalho,2289
206,5,2025-09-12 18:28:23.708714,Cigarro,20,Normal,Com amigos,2290
439,12,2025-09-12 18:24:05.792532,Incenso,7,Normal,Sozinho,2291
338,12,2025-09-12 18:24:51.464959,Tabaco,3,Sol,Com amigos,2292
210,4,2025-09-12 18:28:12.354874,Cigarro,16,Frio,Sozinho,2293
246,5,2025-09-12 18:28:33.715099,Piquenique,12,Normal,Sozinho,2294
408,10,2025-09-12 18:27:27.046735,Incenso,6,Chuva,Sozinho,2295
494,3,2025-09-12 18:26:10.987597,Social,18,Frio,Sozinho,2296
208,4,2025-09-12 18:25:17.916559,Tabaco,18,Sol,Sozinho,2297
329,6,2025-09-12 18:24:43.748658,Tabaco,14,Normal,Sozinho,2298
45,19,2025-09-12 18:27:00.046017,Piquenique,8,Normal,Sozinho,2299
171,20,2025-09-12 18:24:20.643234,Piquenique,5,Frio,Sozinho,2300
248,7,2025-09-12 18:23:46.955253,Tabaco,4,Chuva,Sozinho,2301
95,10,2025-09-12 18:27:23.687536,Churrasco,12,Vento,Em família,2302
147,18,2025-09-12 18:24:06.877693,Social,11,Sol,Sozinho,2303
228,18,2025-09-12 18:26:56.425030,Incenso,7,Chuva,Sozinho,2304
34,1,2025-09-12 18:25:21.941373,Social,18,Sol,Sozinho,2305
399,20,2025-09-12 18:28:37.131327,Tabaco,18,Normal,No trabalho,2306
353,18,2025-09-12 18:27:46.820118,Churrasco,14,Normal,Sozinho,2307
123,6,2025-09-12 18:24:53.130351,Churrasco,14,Normal,Sozinho,2308
197,7,2025-09-12 18:27:16.558548,Cigarro,4,Frio,Em família,2309
286,12,2025-09-12 18:27:44.940289,Social,14,Vento,Sozinho,2310
41,4,2025-09-12 18:26:30.045226,Incenso,17,Vento,Sozinho,2311
410,20,2025-09-12 18:24:51.459989,Incenso,14,Chuva,Com amigos,2312
60,13,2025-09-12 18:29:21.898709,Tabaco,18,Sol,Sozinho,2313
146,1,2025-09-12 18:28:49.925554,Social,3,Vento,Sozinho,2314
160,4,2025-09-12 18:25:59.136761,Social,3,Chuva,Com amigos,2315
404,18,2025-09-12 18:26:06.708656,Tabaco,5,Frio,Sozinho,2316
108,19,2025-09-12 18:23:50.545746,Incenso,8,Normal,Sozinho,2317
191,18,2025-09-12 18:27:25.330097,Social,11,Normal,Com amigos,2318
274,18,2025-09-12 18:25:08.465137,Tabaco,15,Vento,Sozinho,2319
358,11,2025-09-12 18:27:26.991481,Tabaco,15,Vento,Com amigos,2320
364,20,2025-09-12 18:24:52.999861,Tabaco,9,Chuva,Sozinho,2321
214,5,2025-09-12 18:23:30.608084,Tabaco,9,Frio,No trabalho,2322
154,9,2025-09-12 18:25:31.944040,Churrasco,19,Frio,No trabalho,2323
391,14,2025-09-12 18:26:31.884803,Incenso,19,Frio,Sozinho,2324
497,2,2025-09-12 18:25:16.083570,Social,4,Normal,Sozinho,2325
315,3,2025-09-12 18:26:46.206256,Social,12,Chuva,Sozinho,2326
103,5,2025-09-12 18:24:22.902778,Churrasco,15,Normal,Sozinho,2327
276,9,2025-09-12 18:26:47.592975,Social,20,Normal,Sozinho,2328
410,13,2025-09-12 18:25:18.476718,Tabaco,6,Normal,Sozinho,2329
207,2,2025-09-12 18:27:48.554838,Tabaco,17,Chuva,Sozinho,2330
161,8,2025-09-12 18:26:55.822142,Social,18,Normal,Sozinho,2331
488,9,2025-09-12 18:24:23.136112,Incenso,11,Vento,Sozinho,2332
358,2,2025-09-12 18:25:35.542406,Churrasco,7,Chuva,Sozinho,2333
385,3,2025-09-12 18:25:49.717616,Tabaco,5,Frio,Sozinho,2334
374,8,2025-09-12 18:25:32.736463,Social,16,Sol,Em família,2335
209,5,2025-09-12 18:27:59.152657,Churrasco,8,Chuva,Sozinho,2336
389,19,2025-09-12 18:24:59.512617,Incenso,3,Vento,Sozinho,2337
7,5,2025-09-12 18:23:55.555471,Piquenique,5,Frio,Sozinho,2338
67,12,2025-09-12 18:26:22.891049,Incenso,20,Sol,Sozinho,2339
465,13,2025-09-12 18:24:57.721841,Social,4,Vento,No trabalho,2340
27,13,2025-09-12 18:27:07.002488,Tabaco,15,Sol,Sozinho,2341
425,1,2025-09-12 18:27:58.634008,Incenso,7,Frio,Em família,2342
45,14,2025-09-12 18:28:51.477130,Tabaco,3,Frio,Sozinho,2343
62,1,2025-09-12 18:25:00.393346,Churrasco,4,Frio,Sozinho,2344
85,2,2025-09-12 18:25:10.684736,Churrasco,10,Normal,Sozinho,2345
70,1,2025-09-12 18:26:35.188228,Social,13,Chuva,Com amigos,2346
393,15,2025-09-12 18:26:04.919363,Piquenique,17,Frio,Sozinho,2347
440,4,2025-09-12 18:24:23.167663,Social,8,Sol,Sozinho,2348
320,18,2025-09-12 18:24:08.392658,Incenso,7,Sol,Sozinho,2349
418,16,2025-09-12 18:24:55.738426,Cigarro,13,Vento,Em família,2350
323,19,2025-09-12 18:26:53.724740,Cigarro,4,Vento,Sozinho,2351
286,20,2025-09-12 18:26:35.325350,Tabaco,12,Vento,Sozinho,2352
47,4,2025-09-12 18:28:26.239265,Social,20,Normal,Com amigos,2353
305,13,2025-09-12 18:29:08.381605,Incenso,14,Frio,Sozinho,2354
454,10,2025-09-12 18:28:40.213433,Piquenique,15,Sol,Sozinho,2355
86,20,2025-09-12 18:26:06.490530,Piquenique,14,Chuva,Sozinho,2356
316,16,2025-09-12 18:24:03.174172,Tabaco,16,Sol,Sozinho,2357
497,14,2025-09-12 18:27:12.248236,Tabaco,16,Chuva,Sozinho,2358
217,1,2025-09-12 18:25:00.597881,Incenso,12,Sol,Em família,2359
79,14,2025-09-12 18:28:16.838275,Cigarro,15,Normal,Sozinho,2360
181,3,2025-09-12 18:26:00.180960,Incenso,14,Normal,Sozinho,2361
489,7,2025-09-12 18:28:38.765913,Social,5,Sol,Sozinho,2362
372,3,2025-09-12 18:24:20.078862,Incenso,6,Vento,Sozinho,2363
178,17,2025-09-12 18:24:50.149169,Incenso,4,Vento,Sozinho,2364
131,10,2025-09-12 18:27:49.828972,Tabaco,10,Frio,Sozinho,2365
227,19,2025-09-12 18:25:25.098374,Tabaco,15,Vento,Com amigos,2366
188,7,2025-09-12 18:26:54.518212,Tabaco,13,Sol,Sozinho,2367
164,15,2025-09-12 18:27:21.039089,Tabaco,5,Frio,Com amigos,2368
273,13,2025-09-12 18:25:03.121833,Incenso,12,Sol,Sozinho,2369
220,11,2025-09-12 18:25:53.434822,Incenso,6,Frio,Sozinho,2370
452,11,2025-09-12 18:27:02.526314,Piquenique,18,Vento,Com amigos,2371
287,15,2025-09-12 18:26:48.467582,Incenso,3,Vento,Com amigos,2372
26,6,2025-09-12 18:25:30.511848,Cigarro,18,Sol,Em família,2373
46,18,2025-09-12 18:28:27.095507,Tabaco,3,Normal,Sozinho,2374
84,1,2025-09-12 18:23:49.280576,Social,16,Sol,Sozinho,2375
98,5,2025-09-12 18:25:32.750992,Social,18,Chuva,Com amigos,2376
69,7,2025-09-12 18:24:04.415903,Social,15,Vento,Sozinho,2377
96,18,2025-09-12 18:27:24.064460,Cigarro,13,Chuva,Com amigos,2378
418,13,2025-09-12 18:25:08.499877,Cigarro,17,Sol,Com amigos,2379
304,6,2025-09-12 18:25:18.007511,Tabaco,17,Sol,No trabalho,2380
319,6,2025-09-12 18:23:47.473265,Tabaco,20,Vento,Com amigos,2381
24,5,2025-09-12 18:26:26.612669,Tabaco,8,Normal,Sozinho,2382
129,1,2025-09-12 18:29:10.768461,Tabaco,9,Chuva,Com amigos,2383
90,17,2025-09-12 18:27:14.743673,Tabaco,7,Chuva,No trabalho,2384
254,3,2025-09-12 18:26:14.710756,Social,19,Chuva,Em família,2385
5,16,2025-09-12 18:26:51.157036,Incenso,13,Normal,Sozinho,2386
138,11,2025-09-12 18:26:18.158320,Tabaco,15,Normal,No trabalho,2387
227,11,2025-09-12 18:24:36.857996,Incenso,5,Chuva,Sozinho,2388
114,4,2025-09-12 18:26:49.093553,Tabaco,15,Vento,No trabalho,2389
110,5,2025-09-12 18:26:32.961789,Tabaco,16,Chuva,No trabalho,2390
253,15,2025-09-12 18:28:02.939633,Incenso,9,Chuva,No trabalho,2391
213,17,2025-09-12 18:28:58.716350,Social,4,Sol,Sozinho,2392
153,16,2025-09-12 18:27:44.403706,Tabaco,17,Normal,Sozinho,2393
186,2,2025-09-12 18:26:04.834039,Tabaco,4,Vento,Com amigos,2394
87,20,2025-09-12 18:26:34.150589,Social,12,Chuva,Com amigos,2395
44,2,2025-09-12 18:26:36.654172,Social,12,Normal,Sozinho,2396
254,9,2025-09-12 18:24:20.146697,Tabaco,16,Sol,Com amigos,2397
188,17,2025-09-12 18:26:51.372338,Tabaco,17,Sol,Sozinho,2398
292,1,2025-09-12 18:29:01.918748,Churrasco,16,Chuva,Sozinho,2399
21,8,2025-09-12 18:26:38.295355,Piquenique,9,Frio,Com amigos,2400
183,13,2025-09-12 18:29:24.198689,Churrasco,11,Sol,Com amigos,2401
145,19,2025-09-12 18:27:31.002629,Incenso,13,Frio,Sozinho,2402
301,7,2025-09-12 18:26:37.633002,Tabaco,9,Frio,Com amigos,2403
293,16,2025-09-12 18:27:50.733637,Piquenique,20,Vento,Em família,2404
307,3,2025-09-12 18:24:26.104558,Tabaco,19,Sol,Sozinho,2405
379,20,2025-09-12 18:27:07.509204,Churrasco,13,Normal,Em família,2406
306,7,2025-09-12 18:26:10.319110,Tabaco,16,Sol,Sozinho,2407
66,5,2025-09-12 18:29:09.064165,Piquenique,11,Sol,Sozinho,2408
52,6,2025-09-12 18:24:19.227475,Piquenique,20,Normal,Com amigos,2409
467,4,2025-09-12 18:25:11.135678,Incenso,12,Frio,No trabalho,2410
117,9,2025-09-12 18:24:56.780702,Tabaco,5,Chuva,Com amigos,2411
224,6,2025-09-12 18:25:39.626440,Tabaco,9,Frio,No trabalho,2412
361,10,2025-09-12 18:24:04.018417,Cigarro,12,Chuva,Em família,2413
476,6,2025-09-12 18:25:45.524661,Incenso,17,Frio,Com amigos,2414
33,17,2025-09-12 18:28:26.489472,Piquenique,19,Chuva,No trabalho,2415
66,7,2025-09-12 18:24:04.163082,Incenso,20,Sol,Sozinho,2416
337,18,2025-09-12 18:24:59.655254,Cigarro,12,Normal,Sozinho,2417
26,13,2025-09-12 18:24:49.855872,Social,9,Vento,Sozinho,2418
190,13,2025-09-12 18:28:05.486149,Incenso,20,Vento,Sozinho,2419
386,11,2025-09-12 18:23:39.406028,Social,17,Frio,Sozinho,2420
397,13,2025-09-12 18:26:36.107406,Tabaco,20,Chuva,No trabalho,2421
439,20,2025-09-12 18:26:45.062011,Churrasco,17,Chuva,Sozinho,2422
412,4,2025-09-12 18:29:21.188309,Tabaco,20,Normal,Sozinho,2423
73,14,2025-09-12 18:24:45.327009,Tabaco,15,Chuva,Sozinho,2424
215,11,2025-09-12 18:25:23.784535,Incenso,13,Sol,Com amigos,2425
209,9,2025-09-12 18:26:21.673945,Incenso,19,Sol,Sozinho,2426
385,12,2025-09-12 18:25:58.275662,Churrasco,14,Normal,No trabalho,2427
89,9,2025-09-12 18:25:43.113640,Incenso,11,Normal,Sozinho,2428
198,17,2025-09-12 18:23:50.238979,Incenso,19,Sol,Em família,2429
439,5,2025-09-12 18:26:13.778238,Tabaco,4,Vento,Sozinho,2430
196,12,2025-09-12 18:28:21.695076,Tabaco,6,Chuva,Sozinho,2431
132,10,2025-09-12 18:27:52.112856,Tabaco,19,Frio,Com amigos,2432
478,10,2025-09-12 18:25:11.883544,Tabaco,9,Chuva,Sozinho,2433
468,18,2025-09-12 18:27:33.637541,Cigarro,3,Frio,Com amigos,2434
429,11,2025-09-12 18:26:06.818904,Churrasco,4,Normal,Sozinho,2435
491,8,2025-09-12 18:28:46.173877,Incenso,4,Frio,Sozinho,2436
480,9,2025-09-12 18:27:49.319184,Tabaco,9,Frio,Com amigos,2437
32,6,2025-09-12 18:26:06.886579,Tabaco,13,Normal,Sozinho,2438
377,18,2025-09-12 18:25:57.125320,Tabaco,11,Normal,Sozinho,2439
343,19,2025-09-12 18:26:20.911200,Tabaco,16,Normal,Em família,2440
244,20,2025-09-12 18:28:06.427665,Incenso,18,Chuva,Em família,2441
173,5,2025-09-12 18:28:05.904544,Social,6,Chuva,Sozinho,2442
313,9,2025-09-12 18:24:49.570848,Social,12,Vento,No trabalho,2443
238,7,2025-09-12 18:28:28.405129,Incenso,15,Sol,Sozinho,2444
261,1,2025-09-12 18:27:40.935791,Social,18,Chuva,Sozinho,2445
347,1,2025-09-12 18:26:02.819875,Churrasco,20,Normal,Sozinho,2446
222,1,2025-09-12 18:25:17.968551,Tabaco,11,Vento,Sozinho,2447
447,2,2025-09-12 18:26:43.707493,Churrasco,5,Vento,No trabalho,2448
308,5,2025-09-12 18:26:13.938480,Incenso,11,Frio,Em família,2449
9,15,2025-09-12 18:27:39.139993,Tabaco,12,Chuva,Sozinho,2450
