id_usuario,nome,genero,idade,faixa_idade,perfil_fumante,marca_isqueiro,cor_isqueiro,tipo_isqueiro,preco_compra,data_compra,data_uso,tempo_posse,contexto_uso,proposito_uso,num_ascendimentos,frequencia_uso,mes_ano,perdeu,dias_ate_perda,data_perda,local_perda
USER_0416,Usuario_416,M,24,18-25,Social,Cricket,Preto,Descartavel,1.2,2025-05-03 22:48:55.783059,2025-08-13 22:48:55.783059,102,Casa,Incenso,157,1.54,2025-08,True,72,2025-07-14 22:48:55.783059,Casa
USER_0417,Usuario_417,F,61,51+,Moderado,Zippo,Azul,Recarregavel,51.43,2025-03-21 22:48:55.783059,2025-09-30 22:48:55.783059,193,Trabalho,Tabaco,387,2.01,2025-09,False,0,,N/A
USER_0418,Usuario_418,F,36,36-50,Moderado,Bic,Dourado,Descartavel,2.64,2025-06-23 22:48:55.783059,2025-07-31 22:48:55.783059,38,Social,Tabaco,58,1.53,2025-07,True,13,2025-07-06 22:48:55.783059,Reuniao
USER_0419,Usuario_419,M,20,18-25,Esporadico,Clipper,Preto,Recarregavel,9.0,2025-01-02 22:48:55.783059,2025-02-03 22:48:55.783059,32,Trabalho,Cigarro,26,0.81,2025-02,True,26,2025-01-28 22:48:55.783059,Cafeteria
USER_0420,Usuario_420,F,26,26-35,Social,Ronson,Verde,Recarregavel,14.88,2025-07-21 22:48:55.783059,2025-11-04 22:48:55.783059,106,Bar,Vela,150,1.42,2025-11,False,0,,N/A
USER_0421,Usuario_421,F,49,36-50,Moderado,Clipper,Vermelho,Recarregavel,9.01,2024-11-20 22:48:55.783059,2024-11-28 22:48:55.783059,8,Casa,Cigarro,12,1.5,2024-11,False,0,,N/A
USER_0422,Usuario_422,M,44,36-50,Esporadico,Bic,Branco,Descartavel,2.41,2025-03-24 22:48:55.783059,2025-06-04 22:48:55.783059,72,Casa,Cigarro,66,0.92,2025-06,True,9,2025-04-02 22:48:55.783059,Sala
USER_0423,Usuario_423,M,45,36-50,Esporadico,Bic,Amarelo,Descartavel,2.37,2024-12-28 22:48:55.783059,2025-04-17 22:48:55.783059,110,Casa,Vela,88,0.8,2025-04,False,0,,N/A
USER_0424,Usuario_424,M,58,51+,Esporadico,Ronson,Preto,Recarregavel,14.56,2025-02-06 22:48:55.783059,2025-08-20 22:48:55.783059,195,Casa,Tabaco,149,0.76,2025-08,False,0,,N/A
USER_0425,Usuario_425,M,35,26-35,Pesado,Bic,Prata,Descartavel,2.75,2024-12-26 22:48:55.783059,2025-03-07 22:48:55.783059,71,Bar,Cigarro,219,3.08,2025-03,True,4,2024-12-30 22:48:55.783059,Bar
USER_0426,Usuario_426,M,62,51+,Moderado,Bic,Dourado,Descartavel,2.12,2024-11-24 22:48:55.783059,2025-03-06 22:48:55.783059,102,Rua,Cigarro,203,1.99,2025-03,True,35,2024-12-29 22:48:55.783059,Ponto_onibus
USER_0427,Usuario_427,F,56,51+,Pesado,Bic,Prata,Descartavel,2.84,2024-11-14 22:48:55.783059,2025-01-30 22:48:55.783059,77,Social,Cigarro,235,3.05,2025-01,False,0,,N/A
USER_0428,Usuario_428,M,48,36-50,Esporadico,Bic,Branco,Descartavel,3.0,2025-04-20 22:48:55.783059,2025-06-12 22:48:55.783059,53,Trabalho,Fogao,47,0.89,2025-06,True,30,2025-05-20 22:48:55.783059,Trabalho
USER_0429,Usuario_429,F,20,18-25,Social,Bic,Azul,Descartavel,3.99,2025-01-18 22:48:55.783059,2025-03-12 22:48:55.783059,53,Trabalho,Fogao,67,1.26,2025-03,True,53,2025-03-12 22:48:55.783059,Cafeteria
USER_0430,Usuario_430,M,45,36-50,Moderado,Zippo,Azul,Recarregavel,50.44,2024-10-31 22:48:55.783059,2025-04-24 22:48:55.783059,175,Bar,Camping,330,1.89,2025-04,True,172,2025-04-21 22:48:55.783059,Bar
USER_0431,Usuario_431,F,51,51+,Esporadico,Bic,Dourado,Descartavel,2.97,2025-05-05 22:48:55.783059,2025-07-17 22:48:55.783059,73,Casa,Incenso,57,0.78,2025-07,False,0,,N/A
USER_0432,Usuario_432,M,45,36-50,Nao_fumante,Clipper,Amarelo,Recarregavel,7.58,2025-06-08 22:48:55.783059,2025-06-29 22:48:55.783059,21,Trabalho,Cigarro,5,0.24,2025-06,False,0,,N/A
USER_0433,Usuario_433,M,46,36-50,Esporadico,Generico,Vermelho,Descartavel,1.28,2025-06-05 22:48:55.783059,2025-08-05 22:48:55.783059,61,Trabalho,Camping,59,0.97,2025-08,False,0,,N/A
USER_0434,Usuario_434,M,37,36-50,Social,Ronson,Verde,Recarregavel,14.79,2024-10-04 22:48:55.783059,2024-12-29 22:48:55.783059,86,Carro,Cigarro,121,1.41,2024-12,False,0,,N/A
USER_0435,Usuario_435,M,57,51+,Moderado,Zippo,Amarelo,Recarregavel,49.63,2025-03-07 22:48:55.783059,2025-07-23 22:48:55.783059,138,Bar,Cigarro,298,2.16,2025-07,True,87,2025-06-02 22:48:55.783059,Bar
USER_0436,Usuario_436,M,19,18-25,Nao_fumante,Clipper,Amarelo,Recarregavel,7.82,2024-10-28 22:48:55.783059,2024-12-30 22:48:55.783059,63,Casa,Vela,19,0.3,2024-12,False,0,,N/A
USER_0437,Usuario_437,M,22,18-25,Nao_fumante,Bic,Branco,Descartavel,2.47,2024-10-25 22:48:55.783059,2024-12-04 22:48:55.783059,40,Casa,Cigarro,7,0.17,2024-12,False,0,,N/A
USER_0438,Usuario_438,M,26,26-35,Moderado,Bic,Verde,Descartavel,3.03,2024-11-12 22:48:55.783059,2025-02-07 22:48:55.783059,87,Parque,Cigarro,178,2.05,2025-02,True,79,2025-01-30 22:48:55.783059,Parque
USER_0439,Usuario_439,M,45,36-50,Social,Cricket,Amarelo,Descartavel,2.59,2024-12-01 22:48:55.783059,2024-12-25 22:48:55.783059,24,Rua,Tabaco,31,1.29,2024-12,True,7,2024-12-08 22:48:55.783059,Praca
USER_0440,Usuario_440,F,35,26-35,Esporadico,Bic,Vermelho,Descartavel,3.73,2025-03-02 22:48:55.783059,2025-04-24 22:48:55.783059,53,Rua,Incenso,44,0.83,2025-04,True,18,2025-03-20 22:48:55.783059,Praca
USER_0441,Usuario_441,F,26,26-35,Esporadico,Bic,Prata,Descartavel,3.2,2024-12-07 22:48:55.783059,2024-12-16 22:48:55.783059,9,Casa,Tabaco,7,0.78,2024-12,True,8,2024-12-15 22:48:55.783059,Casa
USER_0442,Usuario_442,M,24,18-25,Moderado,Zippo,Verde,Recarregavel,50.92,2025-07-11 22:48:55.783059,2025-11-19 22:48:55.783059,131,Parque,Cigarro,275,2.1,2025-11,False,0,,N/A
USER_0443,Usuario_443,M,21,18-25,Social,Bic,Branco,Descartavel,3.21,2025-01-13 22:48:55.783059,2025-02-20 22:48:55.783059,38,Trabalho,Tabaco,42,1.11,2025-02,False,0,,N/A
USER_0444,Usuario_444,F,23,18-25,Esporadico,Zippo,Branco,Recarregavel,51.38,2024-11-29 22:48:55.783059,2025-02-17 22:48:55.783059,80,Casa,Incenso,49,0.61,2025-02,False,0,,N/A
USER_0445,Usuario_445,F,27,26-35,Moderado,Bic,Amarelo,Descartavel,3.52,2025-04-23 22:48:55.783059,2025-07-13 22:48:55.783059,81,Festa,Fogao,157,1.94,2025-07,False,0,,N/A
USER_0446,Usuario_446,M,54,51+,Pesado,Bic,Prata,Descartavel,2.54,2025-07-09 22:48:55.783059,2025-09-28 22:48:55.783059,81,Rua,Tabaco,262,3.23,2025-09,True,81,2025-09-28 22:48:55.783059,Na_rua
USER_0447,Usuario_447,F,30,26-35,Social,Bic,Branco,Descartavel,3.73,2024-10-08 22:48:55.783059,2025-01-31 22:48:55.783059,115,Bar,Outro,156,1.36,2025-01,False,0,,N/A
USER_0448,Usuario_448,M,56,51+,Pesado,Bic,Verde,Descartavel,3.22,2025-01-14 22:48:55.783059,2025-04-02 22:48:55.783059,78,Trabalho,Cigarro,216,2.77,2025-04,False,0,,N/A
USER_0449,Usuario_449,M,43,36-50,Social,Ronson,Dourado,Recarregavel,15.59,2025-01-10 22:48:55.783059,2025-07-20 22:48:55.783059,191,Casa,Tabaco,284,1.49,2025-07,False,0,,N/A
USER_0450,Usuario_450,M,49,36-50,Social,Bic,Dourado,Descartavel,2.93,2025-04-03 22:48:55.783059,2025-05-16 22:48:55.783059,43,Trabalho,Cigarro,79,1.84,2025-05,False,0,,N/A
USER_0451,Usuario_451,F,39,36-50,Social,Zippo,Azul,Recarregavel,51.17,2025-02-28 22:48:55.783059,2025-05-17 22:48:55.783059,78,Rua,Cigarro,122,1.56,2025-05,False,0,,N/A
USER_0452,Usuario_452,M,54,51+,Social,Bic,Preto,Descartavel,2.53,2025-01-17 22:48:55.783059,2025-03-10 22:48:55.783059,52,Casa,Vela,65,1.25,2025-03,False,0,,N/A
USER_0453,Usuario_453,F,22,18-25,Social,Ronson,Verde,Recarregavel,15.98,2025-03-24 22:48:55.783059,2025-07-22 22:48:55.783059,120,Casa,Vela,173,1.44,2025-07,False,0,,N/A
USER_0454,Usuario_454,M,55,51+,Moderado,Cricket,Verde,Descartavel,2.67,2025-02-17 22:48:55.783059,2025-04-10 22:48:55.783059,52,Rua,Tabaco,89,1.71,2025-04,True,4,2025-02-21 22:48:55.783059,Ponto_onibus
USER_0455,Usuario_455,M,46,36-50,Nao_fumante,Bic,Preto,Descartavel,2.15,2024-10-07 22:48:55.783059,2024-11-19 22:48:55.783059,43,Casa,Incenso,14,0.33,2024-11,False,0,,N/A
USER_0456,Usuario_456,M,60,51+,Social,Bic,Branco,Descartavel,2.19,2025-01-20 22:48:55.783059,2025-05-12 22:48:55.783059,112,Parque,Vela,171,1.53,2025-05,False,0,,N/A
USER_0457,Usuario_457,M,27,26-35,Moderado,Zippo,Verde,Recarregavel,49.63,2025-08-08 22:48:55.783059,2026-01-15 22:48:55.783059,160,Bar,Tabaco,319,1.99,2026-01,False,0,,N/A
USER_0458,Usuario_458,F,43,36-50,Moderado,Bic,Branco,Descartavel,2.21,2025-02-07 22:48:55.783059,2025-03-20 22:48:55.783059,41,Festa,Camping,71,1.73,2025-03,True,2,2025-02-09 22:48:55.783059,Festa
USER_0459,Usuario_459,M,55,51+,Social,Clipper,Amarelo,Recarregavel,9.18,2025-06-07 22:48:55.783059,2025-09-16 22:48:55.783059,101,Casa,Camping,153,1.51,2025-09,False,0,,N/A
USER_0460,Usuario_460,F,37,36-50,Social,Clipper,Preto,Recarregavel,8.18,2025-06-08 22:48:55.783059,2025-06-27 22:48:55.783059,19,Trabalho,Fogao,31,1.63,2025-06,True,5,2025-06-13 22:48:55.783059,Trabalho
USER_0461,Usuario_461,M,40,36-50,Moderado,Bic,Amarelo,Descartavel,2.1,2025-03-01 22:48:55.783059,2025-04-05 22:48:55.783059,35,Rua,Cigarro,79,2.26,2025-04,True,26,2025-03-27 22:48:55.783059,Na_rua
USER_0462,Usuario_462,M,60,51+,Esporadico,Cricket,Verde,Descartavel,2.35,2025-01-29 22:48:55.783059,2025-03-16 22:48:55.783059,46,Casa,Incenso,34,0.74,2025-03,False,0,,N/A
USER_0463,Usuario_463,M,40,36-50,Social,Bic,Amarelo,Descartavel,2.66,2024-09-22 22:48:55.783059,2024-11-23 22:48:55.783059,62,Trabalho,Fogao,96,1.55,2024-11,True,37,2024-10-29 22:48:55.783059,Cafeteria
USER_0464,Usuario_464,F,37,36-50,Social,Bic,Azul,Descartavel,2.07,2025-05-11 22:48:55.783059,2025-08-17 22:48:55.783059,98,Trabalho,Tabaco,136,1.39,2025-08,False,0,,N/A
USER_0465,Usuario_465,M,43,36-50,Social,Bic,Preto,Descartavel,3.52,2024-10-14 22:48:55.783059,2025-01-26 22:48:55.783059,104,Trabalho,Tabaco,176,1.69,2025-01,True,98,2025-01-20 22:48:55.783059,Cafeteria
USER_0466,Usuario_466,M,32,26-35,Social,Ronson,Verde,Recarregavel,15.31,2024-11-30 22:48:55.783059,2025-04-11 22:48:55.783059,132,Bar,Vela,220,1.67,2025-04,True,49,2025-01-18 22:48:55.783059,Restaurante
USER_0467,Usuario_467,M,54,51+,Nao_fumante,Bic,Prata,Descartavel,2.34,2025-01-26 22:48:55.783059,2025-02-19 22:48:55.783059,24,Casa,Cigarro,6,0.25,2025-02,True,1,2025-01-27 22:48:55.783059,Casa
USER_0468,Usuario_468,F,39,36-50,Social,Cricket,Verde,Descartavel,1.2,2025-02-27 22:48:55.783059,2025-05-10 22:48:55.783059,72,Casa,Incenso,126,1.75,2025-05,False,0,,N/A
USER_0469,Usuario_469,M,53,51+,Social,Clipper,Prata,Recarregavel,7.71,2024-12-15 22:48:55.783059,2025-03-14 22:48:55.783059,89,Casa,Vela,131,1.47,2025-03,True,2,2024-12-17 22:48:55.783059,Sala
USER_0470,Usuario_470,F,63,51+,Social,Clipper,Preto,Recarregavel,8.87,2024-09-18 22:48:55.783059,2025-01-15 22:48:55.783059,119,Bar,Vela,167,1.4,2025-01,True,14,2024-10-02 22:48:55.783059,Balada
USER_0471,Usuario_471,F,52,51+,Social,Bic,Dourado,Descartavel,3.88,2024-11-24 22:48:55.783059,2025-01-12 22:48:55.783059,49,Casa,Fogao,66,1.35,2025-01,True,29,2024-12-23 22:48:55.783059,Casa
USER_0472,Usuario_472,F,31,26-35,Moderado,Bic,Preto,Descartavel,2.06,2025-06-03 22:48:55.783059,2025-08-28 22:48:55.783059,86,Social,Incenso,170,1.98,2025-08,False,0,,N/A
USER_0473,Usuario_473,F,59,51+,Pesado,Bic,Preto,Descartavel,3.83,2024-10-06 22:48:55.783059,2024-12-07 22:48:55.783059,62,Bar,Cigarro,162,2.61,2024-12,True,34,2024-11-09 22:48:55.783059,Mesa_bar
USER_0474,Usuario_474,M,22,18-25,Nao_fumante,Generico,Dourado,Descartavel,1.97,2024-11-22 22:48:55.783059,2024-12-26 22:48:55.783059,34,Casa,Tabaco,7,0.21,2024-12,True,2,2024-11-24 22:48:55.783059,Quarto
USER_0475,Usuario_475,M,63,51+,Social,Cricket,Prata,Descartavel,2.97,2025-07-24 22:48:55.783059,2025-10-23 22:48:55.783059,91,Casa,Cigarro,129,1.42,2025-10,False,0,,N/A
USER_0476,Usuario_476,F,49,36-50,Social,Cricket,Preto,Descartavel,1.13,2025-08-12 22:48:55.783059,2025-10-11 22:48:55.783059,60,Trabalho,Cigarro,80,1.33,2025-10,True,55,2025-10-06 22:48:55.783059,Cafeteria
USER_0477,Usuario_477,M,20,18-25,Social,Cricket,Verde,Descartavel,1.69,2025-03-23 22:48:55.783059,2025-05-24 22:48:55.783059,62,Trabalho,Tabaco,107,1.73,2025-05,False,0,,N/A
USER_0478,Usuario_478,F,38,36-50,Social,Bic,Vermelho,Descartavel,3.75,2025-03-22 22:48:55.783059,2025-06-28 22:48:55.783059,98,Casa,Vela,136,1.39,2025-06,True,73,2025-06-03 22:48:55.783059,Cozinha
USER_0479,Usuario_479,F,57,51+,Esporadico,Zippo,Prata,Recarregavel,49.54,2025-04-15 22:48:55.783059,2025-10-16 22:48:55.783059,184,Casa,Vela,146,0.79,2025-10,False,0,,N/A
USER_0480,Usuario_480,M,54,51+,Esporadico,Bic,Prata,Descartavel,2.77,2024-09-28 22:48:55.783059,2024-12-13 22:48:55.783059,76,Bar,Vela,54,0.71,2024-12,True,13,2024-10-11 22:48:55.783059,Mesa_bar
USER_0481,Usuario_481,M,60,51+,Social,Zippo,Preto,Recarregavel,49.61,2025-06-25 22:48:55.783059,2025-12-15 22:48:55.783059,173,Casa,Cigarro,269,1.55,2025-12,True,134,2025-11-06 22:48:55.783059,Quarto
USER_0482,Usuario_482,F,55,51+,Pesado,Clipper,Azul,Recarregavel,8.48,2025-08-12 22:48:55.783059,2025-09-02 22:48:55.783059,21,Social,Cigarro,62,2.95,2025-09,False,0,,N/A
USER_0483,Usuario_483,M,29,26-35,Social,Clipper,Prata,Recarregavel,8.41,2024-12-29 22:48:55.783059,2025-02-21 22:48:55.783059,54,Casa,Vela,98,1.81,2025-02,True,52,2025-02-19 22:48:55.783059,Quarto
USER_0484,Usuario_484,M,30,26-35,Nao_fumante,Ronson,Branco,Recarregavel,15.53,2025-01-14 22:48:55.783059,2025-04-23 22:48:55.783059,99,Trabalho,Vela,27,0.27,2025-04,True,76,2025-03-31 22:48:55.783059,Escritorio
USER_0485,Usuario_485,M,28,26-35,Moderado,Zippo,Azul,Recarregavel,50.85,2024-11-18 22:48:55.783059,2025-01-15 22:48:55.783059,58,Rua,Cigarro,132,2.28,2025-01,False,0,,N/A
USER_0486,Usuario_486,M,39,36-50,Esporadico,Clipper,Amarelo,Recarregavel,9.19,2025-02-06 22:48:55.783059,2025-04-11 22:48:55.783059,64,Trabalho,Tabaco,48,0.75,2025-04,True,2,2025-02-08 22:48:55.783059,Trabalho
USER_0487,Usuario_487,M,57,51+,Pesado,Bic,Amarelo,Descartavel,3.48,2025-07-17 22:48:55.783059,2025-09-24 22:48:55.783059,69,Social,Tabaco,187,2.71,2025-09,True,65,2025-09-20 22:48:55.783059,Encontro_amigos
USER_0488,Usuario_488,M,59,51+,Pesado,Clipper,Vermelho,Recarregavel,8.47,2024-10-03 22:48:55.783059,2024-11-16 22:48:55.783059,44,Parque,Cigarro,127,2.89,2024-11,False,0,,N/A
USER_0489,Usuario_489,M,47,36-50,Pesado,Ronson,Verde,Recarregavel,14.6,2025-04-20 22:48:55.783059,2025-10-25 22:48:55.783059,188,Casa,Fogao,569,3.03,2025-10,True,87,2025-07-16 22:48:55.783059,Casa
USER_0490,Usuario_490,F,57,51+,Social,Ronson,Prata,Recarregavel,15.7,2024-11-13 22:48:55.783059,2025-04-24 22:48:55.783059,162,Trabalho,Cigarro,253,1.56,2025-04,False,0,,N/A
USER_0491,Usuario_491,F,23,18-25,Moderado,Cricket,Azul,Descartavel,1.34,2024-09-29 22:48:55.783059,2024-10-22 22:48:55.783059,23,Festa,Cigarro,48,2.09,2024-10,True,22,2024-10-21 22:48:55.783059,Evento
USER_0492,Usuario_492,M,64,51+,Pesado,Clipper,Vermelho,Recarregavel,8.5,2024-12-29 22:48:55.783059,2025-02-04 22:48:55.783059,37,Trabalho,Cigarro,97,2.62,2025-02,False,0,,N/A
USER_0493,Usuario_493,M,59,51+,Esporadico,Bic,Dourado,Descartavel,3.53,2025-07-16 22:48:55.783059,2025-09-02 22:48:55.783059,48,Casa,Incenso,30,0.62,2025-09,True,15,2025-07-31 22:48:55.783059,Sala
USER_0494,Usuario_494,M,22,18-25,Moderado,Cricket,Dourado,Descartavel,2.6,2025-02-09 22:48:55.783059,2025-02-20 22:48:55.783059,11,Rua,Cigarro,21,1.91,2025-02,True,7,2025-02-16 22:48:55.783059,Na_rua
USER_0495,Usuario_495,F,32,26-35,Social,Cricket,Azul,Descartavel,1.95,2025-03-21 22:48:55.783059,2025-04-08 22:48:55.783059,18,Trabalho,Vela,27,1.5,2025-04,False,0,,N/A
USER_0496,Usuario_496,F,63,51+,Pesado,Clipper,Azul,Recarregavel,8.17,2025-03-24 22:48:55.783059,2025-05-21 22:48:55.783059,58,Parque,Cigarro,177,3.05,2025-05,True,4,2025-03-28 22:48:55.783059,Praca
USER_0497,Usuario_497,F,41,36-50,Nao_fumante,Bic,Preto,Descartavel,2.34,2025-04-26 22:48:55.783059,2025-08-21 22:48:55.783059,117,Casa,Vela,36,0.31,2025-08,False,0,,N/A
USER_0498,Usuario_498,F,34,26-35,Moderado,Zippo,Branco,Recarregavel,51.02,2024-11-21 22:48:55.783059,2025-05-06 22:48:55.783059,166,Rua,Tabaco,343,2.07,2025-05,True,1,2024-11-22 22:48:55.783059,Na_rua
USER_0499,Usuario_499,F,62,51+,Esporadico,Bic,Preto,Descartavel,3.64,2025-03-17 22:48:55.783059,2025-05-31 22:48:55.783059,75,Casa,Camping,57,0.76,2025-05,True,17,2025-04-03 22:48:55.783059,Quarto
USER_0500,Usuario_500,F,53,51+,Pesado,Bic,Verde,Descartavel,3.17,2024-10-11 22:48:55.783059,2024-12-13 22:48:55.783059,63,Rua,Tabaco,213,3.38,2024-12,False,0,,N/A
USER_0501,Usuario_501,F,25,18-25,Moderado,Clipper,Branco,Recarregavel,7.9,2025-05-09 22:48:55.783059,2025-07-15 22:48:55.783059,67,Casa,Cigarro,137,2.04,2025-07,False,0,,N/A
USER_0502,Usuario_502,M,32,26-35,Esporadico,Bic,Vermelho,Descartavel,2.04,2025-06-14 22:48:55.783059,2025-06-22 22:48:55.783059,8,Trabalho,Cigarro,7,0.88,2025-06,True,2,2025-06-16 22:48:55.783059,Cafeteria
USER_0503,Usuario_503,M,52,51+,Moderado,Clipper,Branco,Recarregavel,7.6,2024-12-03 22:48:55.783059,2025-02-01 22:48:55.783059,60,Bar,Tabaco,109,1.82,2025-02,True,22,2024-12-25 22:48:55.783059,Bar
USER_0504,Usuario_504,F,61,51+,Pesado,Cricket,Verde,Descartavel,1.51,2024-09-25 22:48:55.783059,2025-01-22 22:48:55.783059,119,Rua,Cigarro,361,3.03,2025-01,True,81,2024-12-15 22:48:55.783059,Calcada
USER_0505,Usuario_505,M,51,51+,Esporadico,Bic,Vermelho,Descartavel,2.34,2025-05-11 22:48:55.783059,2025-07-20 22:48:55.783059,70,Casa,Cigarro,52,0.74,2025-07,False,0,,N/A
USER_0506,Usuario_506,F,47,36-50,Esporadico,Cricket,Branco,Descartavel,1.18,2025-06-26 22:48:55.783059,2025-09-20 22:48:55.783059,86,Casa,Outro,56,0.65,2025-09,True,86,2025-09-20 22:48:55.783059,Quarto
USER_0507,Usuario_507,F,18,18-25,Nao_fumante,Bic,Branco,Descartavel,2.15,2025-04-03 22:48:55.783059,2025-04-30 22:48:55.783059,27,Casa,Vela,13,0.48,2025-04,False,0,,N/A
USER_0508,Usuario_508,F,54,51+,Esporadico,Cricket,Vermelho,Descartavel,2.62,2024-11-08 22:48:55.783059,2025-03-06 22:48:55.783059,118,Casa,Vela,118,1.0,2025-03,False,0,,N/A
USER_0509,Usuario_509,M,20,18-25,Social,Zippo,Preto,Recarregavel,51.19,2025-05-14 22:48:55.783059,2025-10-14 22:48:55.783059,153,Parque,Camping,236,1.54,2025-10,True,106,2025-08-28 22:48:55.783059,Area_verde
USER_0510,Usuario_510,F,26,26-35,Esporadico,Clipper,Dourado,Recarregavel,7.88,2025-06-24 22:48:55.783059,2025-09-14 22:48:55.783059,82,Casa,Vela,52,0.63,2025-09,True,63,2025-08-26 22:48:55.783059,Sala
USER_0511,Usuario_511,M,36,36-50,Social,Clipper,Prata,Recarregavel,9.48,2025-05-14 22:48:55.783059,2025-05-28 22:48:55.783059,14,Casa,Vela,21,1.5,2025-05,False,0,,N/A
USER_0512,Usuario_512,F,23,18-25,Pesado,Bic,Verde,Descartavel,3.88,2025-06-01 22:48:55.783059,2025-08-17 22:48:55.783059,77,Parque,Fogao,238,3.09,2025-08,False,0,,N/A
USER_0513,Usuario_513,F,50,36-50,Esporadico,Bic,Dourado,Descartavel,3.61,2025-02-18 22:48:55.783059,2025-02-23 22:48:55.783059,5,Casa,Vela,6,1.2,2025-02,False,0,,N/A
USER_0514,Usuario_514,M,37,36-50,Social,Bic,Amarelo,Descartavel,2.17,2025-02-15 22:48:55.783059,2025-05-28 22:48:55.783059,102,Casa,Vela,146,1.43,2025-05,False,0,,N/A
USER_0515,Usuario_515,F,25,18-25,Social,Zippo,Dourado,Recarregavel,50.23,2024-12-04 22:48:55.783059,2025-05-09 22:48:55.783059,156,Trabalho,Tabaco,228,1.46,2025-05,True,113,2025-03-27 22:48:55.783059,Escritorio
USER_0516,Usuario_516,M,38,36-50,Moderado,Bic,Amarelo,Descartavel,3.24,2025-01-15 22:48:55.783059,2025-02-01 22:48:55.783059,17,Casa,Cigarro,35,2.06,2025-02,False,0,,N/A
USER_0517,Usuario_517,M,28,26-35,Social,Bic,Azul,Descartavel,3.96,2025-01-12 22:48:55.783059,2025-02-21 22:48:55.783059,40,Trabalho,Cigarro,60,1.5,2025-02,True,4,2025-01-16 22:48:55.783059,Escritorio
USER_0518,Usuario_518,F,29,26-35,Moderado,Clipper,Prata,Recarregavel,8.77,2025-03-31 22:48:55.783059,2025-05-26 22:48:55.783059,56,Carro,Cigarro,93,1.66,2025-05,False,0,,N/A
USER_0519,Usuario_519,M,56,51+,Social,Bic,Prata,Descartavel,3.55,2024-11-17 22:48:55.783059,2025-03-13 22:48:55.783059,116,Social,Vela,172,1.48,2025-03,True,89,2025-02-14 22:48:55.783059,Encontro_amigos
USER_0520,Usuario_520,F,30,26-35,Social,Bic,Vermelho,Descartavel,2.71,2025-04-27 22:48:55.783059,2025-08-13 22:48:55.783059,108,Trabalho,Vela,162,1.5,2025-08,False,0,,N/A
USER_0521,Usuario_521,F,31,26-35,Moderado,Bic,Verde,Descartavel,3.16,2025-05-03 22:48:55.783059,2025-08-27 22:48:55.783059,116,Casa,Tabaco,199,1.72,2025-08,False,0,,N/A
USER_0522,Usuario_522,M,56,51+,Esporadico,Clipper,Amarelo,Recarregavel,8.99,2024-10-23 22:48:55.783059,2025-02-18 22:48:55.783059,118,Trabalho,Incenso,92,0.78,2025-02,True,76,2025-01-07 22:48:55.783059,Trabalho
USER_0523,Usuario_523,F,44,36-50,Moderado,Zippo,Preto,Recarregavel,50.38,2024-11-19 22:48:55.783059,2025-04-20 22:48:55.783059,152,Festa,Tabaco,320,2.11,2025-04,False,0,,N/A
USER_0524,Usuario_524,F,55,51+,Social,Bic,Vermelho,Descartavel,2.1,2025-07-13 22:48:55.783059,2025-09-15 22:48:55.783059,64,Casa,Vela,108,1.69,2025-09,True,25,2025-08-07 22:48:55.783059,Cozinha
USER_0525,Usuario_525,F,32,26-35,Social,Generico,Branco,Descartavel,0.77,2025-04-30 22:48:55.783059,2025-08-14 22:48:55.783059,106,Trabalho,Vela,162,1.53,2025-08,False,0,,N/A
USER_0526,Usuario_526,F,43,36-50,Moderado,Cricket,Preto,Descartavel,2.76,2024-12-17 22:48:55.783059,2025-03-01 22:48:55.783059,74,Casa,Cigarro,150,2.03,2025-03,False,0,,N/A
USER_0527,Usuario_527,F,39,36-50,Pesado,Cricket,Branco,Descartavel,1.4,2025-07-06 22:48:55.783059,2025-08-29 22:48:55.783059,54,Bar,Cigarro,159,2.94,2025-08,True,54,2025-08-29 22:48:55.783059,Restaurante
USER_0528,Usuario_528,M,63,51+,Social,Bic,Verde,Descartavel,2.81,2025-04-16 22:48:55.783059,2025-05-24 22:48:55.783059,38,Parque,Vela,57,1.5,2025-05,True,36,2025-05-22 22:48:55.783059,Area_verde
USER_0529,Usuario_529,M,49,36-50,Esporadico,Clipper,Branco,Recarregavel,8.59,2025-03-10 22:48:55.783059,2025-04-17 22:48:55.783059,38,Rua,Incenso,35,0.92,2025-04,False,0,,N/A
USER_0530,Usuario_530,M,35,26-35,Moderado,Zippo,Prata,Recarregavel,49.89,2025-04-04 22:48:55.783059,2025-09-26 22:48:55.783059,175,Casa,Cigarro,350,2.0,2025-09,True,71,2025-06-14 22:48:55.783059,Quarto
USER_0531,Usuario_531,M,18,18-25,Moderado,Zippo,Vermelho,Recarregavel,50.24,2024-10-11 22:48:55.783059,2025-03-24 22:48:55.783059,164,Rua,Cigarro,312,1.9,2025-03,True,11,2024-10-22 22:48:55.783059,Na_rua
USER_0532,Usuario_532,F,52,51+,Esporadico,Cricket,Azul,Descartavel,1.56,2024-12-08 22:48:55.783059,2025-03-28 22:48:55.783059,110,Parque,Cigarro,104,0.95,2025-03,True,93,2025-03-11 22:48:55.783059,Praca
USER_0533,Usuario_533,M,48,36-50,Esporadico,Generico,Branco,Descartavel,1.97,2025-03-31 22:48:55.783059,2025-06-18 22:48:55.783059,79,Trabalho,Camping,62,0.78,2025-06,False,0,,N/A
